frase,glosa_predicha,glosa_real,eq?,accuracy-score
i este dagwádi danthotiyι' dank'ixyι'wi dathéte,"[[['i', 'stem'], 'cnj'], [['este', 'stem'], 'obl'], [['da', '3.pot'], ['gwádi', 'stem'], 'v'], [['da', '3.pot'], ['nthoti', 'stem'], [""yι'"", 'lim'], 'v'], [['da', '3.pot'], [""nk'ix"", 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v'], [['da', '3.pot'], ['théte', 'stem'], 'v']]","[[['i', 'stem'], 'cnj'], [['este', 'stem'], 'obl'], [['da', '3.pot'], ['gwádi', 'stem'], 'v'], [['da', '3.pot'], ['nthoti', 'stem'], [""yι'"", 'lim'], 'v'], [['da', '3.pot'], [""nk'ix"", 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v'], [['da', '3.pot'], ['théte', 'stem'], 'v']]",True,1.0
dathéte o sea dankhμhki pa tróso o pa máda pa khμní,"[[['da', '3.pot'], ['théte', 'stem'], 'v'], [['o', 'stem'], 'conj.adv'], [['sea', 'stem'], 'obl'], [['da', '3.pot'], ['nkhμhki', 'stem'], 'v'], [['pa', 'stem'], 'obl'], [['tróso', 'stem'], 'obl'], [['o', 'stem'], 'conj.adv'], [['pa', 'stem'], 'obl'], [['máda', 'stem'], 'obl'], [['pa', 'stem'], 'obl'], [['khμní', 'stem'], 'obl']]","[[['da', '3.pot'], ['théte', 'stem'], 'v'], [['o', 'stem'], 'conj.adv'], [['sea', 'stem'], 'obl'], [['da', '3.pot'], ['nkhμhki', 'stem'], 'v'], [['pa', 'stem'], 'obl'], [['tróso', 'stem'], 'obl'], [['o', 'stem'], 'conj.adv'], [['pa', 'stem'], 'obl'], [['máda', 'stem'], 'obl'], [['pa', 'stem'], 'obl'], [['khμní', 'stem'], 'obl']]",True,1.0
yι téngu gripohí nι rι máda yι komo ngú yι nι,"[[['yι', 'det.pl'], 'det'], [['téngu', 'stem'], 'obl'], [['gri', '2.cnt'], ['po', 'stem'], ['hí', 'pl'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['máda', 'stem'], 'obl'], [['yι', 'det.pl'], 'det'], [['komo', 'stem'], 'obl'], [['ngú', 'stem'], 'obl'], [['yι', 'det.pl'], 'det'], [['nι', 'stem'], 'dem']]","[[['yι', 'det.pl'], 'det'], [['téngu', 'stem'], 'obl'], [['gri', '2.cnt'], ['po', 'stem'], ['hí', 'pl'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['máda', 'stem'], 'obl'], [['yι', 'det.pl'], 'det'], [['komo', 'stem'], 'obl'], [['ngú', 'stem'], 'obl'], [['yι', 'det.pl'], 'det'], [['nι', 'stem'], 'dem']]",True,1.0
pues este kábádá balewa este mínimo siento sinkwenta,"[[['pues', 'stem'], 'cnj'], [['este', 'stem'], 'obl'], [['kábádá', 'stem'], 'obl'], [['bale', 'stem'], ['wa', 'prt'], 'v'], [['este', 'stem'], 'obl'], [['mínimo', 'stem'], 'obl'], [['siento', 'stem'], 'obl'], [['sinkwenta', 'stem'], 'obl']]","[[['pues', 'stem'], 'cnj'], [['este', 'stem'], 'obl'], [['kábádá', 'stem'], 'obl'], [['bale', 'stem'], ['wa', 'prt'], 'v'], [['este', 'stem'], 'obl'], [['mínimo', 'stem'], 'obl'], [['siento', 'stem'], 'obl'], [['sinkwenta', 'stem'], 'obl']]",True,1.0
ná rι khμní yι ga dosientos sinkwenta nts'εhki,"[[['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['khμní', 'stem'], 'obl'], [['yι', 'det.pl'], 'det'], [['ga', '3.pls'], 'v'], [['dosientos', 'stem'], 'obl'], [['sinkwenta', 'stem'], 'obl'], [[""nts'εhki"", 'stem'], 'obl']]","[[['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['khμní', 'stem'], 'obl'], [['yι', 'det.pl'], 'det'], [['ga', '3.pls'], 'v'], [['dosientos', 'stem'], 'obl'], [['sinkwenta', 'stem'], 'obl'], [[""nts'εhki"", 'stem'], 'obl']]",True,1.0
i xo gídedikáhí gehní ko gehní gritsihíwínι nι,"[[['i', 'stem'], 'cnj'], [['xo', 'stem'], 'cnj'], [['gí', '2.icp'], ['dediká', 'stem'], ['hí', 'pl'], 'v'], [['gehní', 'stem'], 'obl'], [['ko', 'stem'], 'obl'], [['gehní', 'stem'], 'obl'], [['gri', '2.cnt'], ['tsihí', 'stem'], ['wí', 'dual'], ['nι', 'dem'], 'v'], [['nι', 'stem'], 'dem']]","[[['i', 'stem'], 'cnj'], [['xo', 'stem'], 'cnj'], [['gí', '2.icp'], ['dediká', 'stem'], ['hí', 'pl'], 'v'], [['gehní', 'stem'], 'obl'], [['ko', 'stem'], 'obl'], [['gehní', 'stem'], 'obl'], [['gri', '2.cnt'], ['tsihí', 'stem'], ['wí', 'dual'], ['nι', 'dem'], 'v'], [['nι', 'stem'], 'dem']]",True,1.0
o sea ke prinsipal gehní daphμdihé nι,"[[['o', 'stem'], 'cnj.adv'], [['sea', 'stem'], 'obl'], [['ke', 'stem'], 'obl'], [['prinsipal', 'stem'], 'obl'], [['gehní', 'stem'], 'obl'], [['da', '3.pot'], ['phμdi', 'stem'], ['hé', 'pl.exc'], 'v'], [['nι', 'stem'], 'dem']]","[[['o', 'stem'], 'cnj.adv'], [['sea', 'stem'], 'obl'], [['ke', 'stem'], 'obl'], [['prinsipal', 'stem'], 'obl'], [['gehní', 'stem'], 'obl'], [['da', '3.pot'], ['phμdi', 'stem'], ['hé', 'pl.exc'], 'v'], [['nι', 'stem'], 'dem']]",True,1.0
i nugó de mäpartegó este tóintentá tó'μté ná tsifigúra o sea ná rι ágila ná medio busto,"[[['i', 'stem'], 'cnj'], [['nugó', '1.sg'], 'v'], [['de', 'stem'], 'obl'], [['mä', '1.pss'], ['parte', 'stem'], ['gó', '1.enf'], 'n'], [['este', 'stem'], 'obl'], [['tó', '1.prf'], ['intentá', 'stem'], 'v'], [['tó', '1.prf'], [""'μté"", 'stem'], 'v'], [['ná', 'stem'], 'obl'], [['tsi', 'dim'], ['figúra', 'stem'], 'unkwn'], [['o', 'stem'], 'conj.adv'], [['sea', 'stem'], 'obl'], [['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['ágila', 'stem'], 'obl'], [['ná', 'stem'], 'obl'], [['medio', 'stem'], 'obl'], [['busto', 'stem'], 'obl']]","[[['i', 'stem'], 'cnj'], [['nugó', '1.sg'], 'v'], [['de', 'stem'], 'obl'], [['mä', '1.pss'], ['parte', 'stem'], ['gó', '1.enf'], 'n'], [['este', 'stem'], 'obl'], [['tó', '1.prf'], ['intentá', 'stem'], 'v'], [['tó', '1.prf'], [""'μté"", 'stem'], 'v'], [['ná', 'stem'], 'obl'], [['tsi', 'dim'], ['figúra', 'stem'], 'unkwn'], [['o', 'stem'], 'conj.adv'], [['sea', 'stem'], 'obl'], [['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['ágila', 'stem'], 'obl'], [['ná', 'stem'], 'obl'], [['medio', 'stem'], 'obl'], [['busto', 'stem'], 'obl']]",True,1.0
por ehemplo dáphμ ná rι sapahtá pe lo prinsipal dáphμ ná rι ágila,"[[['por', 'stem'], 'obl'], [['ehemplo', 'stem'], 'obl'], [['dá', '1.icp'], ['phμ', 'stem'], 'v'], [['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['sapahtá', 'stem'], 'zapata'], [['pe', 'stem'], 'obl'], [['lo', 'stem'], 'obl'], [['prinsipal', 'stem'], 'obl'], [['dá', '1.icp'], ['phμ', 'stem'], 'v'], [['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['ágila', 'stem'], 'obl']]","[[['por', 'stem'], 'obl'], [['ehemplo', 'stem'], 'obl'], [['dá', '1.icp'], ['phμ', 'stem'], 'v'], [['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['sapahtá', 'stem'], 'zapata'], [['pe', 'stem'], 'obl'], [['lo', 'stem'], 'obl'], [['prinsipal', 'stem'], 'obl'], [['dá', '1.icp'], ['phμ', 'stem'], 'v'], [['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['ágila', 'stem'], 'obl']]",True,1.0
ko genk'ι 'á sentro ga ya téngu bes tó'μté fuente yι 'á kálbario rimáni 'ántsμhní,"[[['ko', 'stem'], 'obl'], [['gen', 'dem'], [""k'ι"", 'dem'], 'unkwn'], [[""'á"", 'stem'], 'p.loc'], [['sentro', 'stem'], 'obl'], [['ga', 'stem'], 'gen'], [['ya', 'stem'], 'cnj'], [['téngu', 'stem'], 'obl'], [['bes', 'stem'], 'obl'], [['tó', '1.prf'], [""'μté"", 'stem'], 'v'], [['fuente', 'stem'], 'obl'], [['yι', 'det.pl'], 'det'], [[""'á"", 'stem'], 'p.loc'], [['kálbario', 'stem'], 'calvario'], [['rimáni', 'stem'], 'obl'], [[""'á"", 'p.loc'], ['ntsμhní', 'toluca'], 'unkwn']]","[[['ko', 'stem'], 'obl'], [['gen', 'dem'], [""k'ι"", 'dem'], 'unkwn'], [[""'á"", 'stem'], 'p.loc'], [['sentro', 'stem'], 'obl'], [['ga', 'stem'], 'gen'], [['ya', 'stem'], 'cnj'], [['téngu', 'stem'], 'obl'], [['bes', 'stem'], 'obl'], [['tó', '1.prf'], [""'μté"", 'stem'], 'v'], [['fuente', 'stem'], 'obl'], [['yι', 'det.pl'], 'det'], [[""'á"", 'stem'], 'p.loc'], [['kálbario', 'stem'], 'calvario'], [['rimáni', 'stem'], 'obl'], [[""'á"", 'p.loc'], ['ntsμhní', 'toluca'], 'unkwn']]",True,1.0
bμ kaphäk'ú 'á sentro xo ximándágí tó'μté dó,"[[['bμ', 'stem'], 'cnj'], [['ka', '3.pls'], ['phä', 'stem'], [""k'ú"", 'loc'], 'v'], [[""'á"", 'stem'], 'p.loc'], [['sentro', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['xi', '3.prf'], ['mándá', 'stem'], ['gí', '1.obj'], 'v'], [['tó', '1.prf'], [""'μté"", 'stem'], 'v'], [['dó', 'stem'], 'obl']]","[[['bμ', 'stem'], 'cnj'], [['ka', '3.pls'], ['phä', 'stem'], [""k'ú"", 'loc'], 'v'], [[""'á"", 'stem'], 'p.loc'], [['sentro', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['xi', '3.prf'], ['mándá', 'stem'], ['gí', '1.obj'], 'v'], [['tó', '1.prf'], [""'μté"", 'stem'], 'v'], [['dó', 'stem'], 'obl']]",True,1.0
tó'μté ná rι siyón 'á fuente ngé rι báusterio fuente ngé rι atrio,"[[['tó', '1.prf'], [""'μté"", 'stem'], 'v'], [['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['siyón', 'stem'], 'obl'], [[""'á"", 'stem'], 'p.loc'], [['fuente', 'stem'], 'obl'], [['ngé', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['báusterio', 'stem'], 'bautisterio'], [['fuente', 'stem'], 'obl'], [['ngé', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['atrio', 'stem'], 'obl']]","[[['tó', '1.prf'], [""'μté"", 'stem'], 'v'], [['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['siyón', 'stem'], 'obl'], [[""'á"", 'stem'], 'p.loc'], [['fuente', 'stem'], 'obl'], [['ngé', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['báusterio', 'stem'], 'bautisterio'], [['fuente', 'stem'], 'obl'], [['ngé', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['atrio', 'stem'], 'obl']]",True,1.0
o sea ke pues dáphμdi dó'μté yι máda yι khμní pero tóintentá tó'μté yι figúra rι eskultúra,"[[['o', 'stem'], 'conj.adv'], [['sea', 'stem'], 'obl'], [['ke', 'stem'], 'obl'], [['pues', 'stem'], 'cnj'], [['dá', '1.icp'], ['phμdi', 'stem'], 'v'], [['dó', '1.cpl'], [""'μté"", 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [['máda', 'stem'], 'obl'], [['yι', 'det.pl'], 'det'], [['khμní', 'stem'], 'obl'], [['pero', 'stem'], 'obl'], [['tó', '1.prf'], ['intentá', 'stem'], 'v'], [['tó', '1.prf'], [""'μté"", 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [['figúra', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['eskultúra', 'stem'], 'obl']]","[[['o', 'stem'], 'conj.adv'], [['sea', 'stem'], 'obl'], [['ke', 'stem'], 'obl'], [['pues', 'stem'], 'cnj'], [['dá', '1.icp'], ['phμdi', 'stem'], 'v'], [['dó', '1.cpl'], [""'μté"", 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [['máda', 'stem'], 'obl'], [['yι', 'det.pl'], 'det'], [['khμní', 'stem'], 'obl'], [['pero', 'stem'], 'obl'], [['tó', '1.prf'], ['intentá', 'stem'], 'v'], [['tó', '1.prf'], [""'μté"", 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [['figúra', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['eskultúra', 'stem'], 'obl']]",True,1.0
dímáthéhé ná peso pe xo tamáhmé tamápεhmé xirembihíhé,"[[['dí', '1.icp'], ['má', 'ctrf'], ['thé', 'stem'], ['hé', 'pl.exc'], 'v'], [['ná', 'stem'], 'obl'], [['peso', 'stem'], 'obl'], [['pe', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['ta', '1.pls'], ['má', 'stem'], ['h', 'lig'], ['mé', 'pl.exc'], 'v'], [['ta', '1.pls'], ['má', 'ctrf'], ['pε', 'stem'], ['h', 'lig'], ['mé', 'pl.exc'], 'v'], [['xi', '3.prf'], ['rembi', 'stem'], ['hí', '1.obj'], ['hé', 'pl.exc'], 'v']]","[[['dí', '1.icp'], ['má', 'ctrf'], ['thé', 'stem'], ['hé', 'pl.exc'], 'v'], [['ná', 'stem'], 'obl'], [['peso', 'stem'], 'obl'], [['pe', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['ta', '1.pls'], ['má', 'stem'], ['h', 'lig'], ['mé', 'pl.exc'], 'v'], [['ta', '1.pls'], ['má', 'ctrf'], ['pε', 'stem'], ['h', 'lig'], ['mé', 'pl.exc'], 'v'], [['xi', '3.prf'], ['rembi', 'stem'], ['hí', '1.obj'], ['hé', 'pl.exc'], 'v']]",True,1.0
o sea ke pues ni tanto drιmadí níhí pa dabμni níhí,"[[['o', 'stem'], 'conj.adv'], [['sea', 'stem'], 'obl'], [['ke', 'stem'], 'obl'], [['pues', 'stem'], 'cnj'], [['ni', 'stem'], 'obl'], [['tanto', 'stem'], 'obl'], [['drι', '1.cnt'], ['madí', 'stem'], 'v'], [['níhí', 'stem'], 'obl'], [['pa', 'stem'], 'obl'], [['da', '3.pot'], ['bμni', 'stem'], 'v'], [['níhí', 'stem'], 'obl']]","[[['o', 'stem'], 'conj.adv'], [['sea', 'stem'], 'obl'], [['ke', 'stem'], 'obl'], [['pues', 'stem'], 'cnj'], [['ni', 'stem'], 'obl'], [['tanto', 'stem'], 'obl'], [['drι', '1.cnt'], ['madí', 'stem'], 'v'], [['níhí', 'stem'], 'obl'], [['pa', 'stem'], 'obl'], [['da', '3.pot'], ['bμni', 'stem'], 'v'], [['níhí', 'stem'], 'obl']]",True,1.0
porke pεste ná rι negosio nkhánι gothó nkhánι,"[[['porke', 'stem'], 'cnj'], [['pεste', 'stem'], 'cnj'], [['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['negosio', 'stem'], 'obl'], [['nkhá', 'stem'], ['nι', 'dem'], 'v'], [['gothó', 'stem'], 'obl'], [['nkhá', 'stem'], ['nι', 'dem'], 'v']]","[[['porke', 'stem'], 'cnj'], [['pεste', 'stem'], 'cnj'], [['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['negosio', 'stem'], 'obl'], [['nkhá', 'stem'], ['nι', 'dem'], 'v'], [['gothó', 'stem'], 'obl'], [['nkhá', 'stem'], ['nι', 'dem'], 'v']]",True,1.0
gopareháhé primero 'á k'ι rι parte ánk'ú dínant'í,"[[['go', '1.pot'], ['parehá', 'stem'], ['hé', 'pl.exc'], 'v'], [['primero', 'stem'], 'obl'], [[""'á"", 'stem'], 'p.loc'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['parte', 'stem'], 'obl'], [[""ánk'ú"", 'stem'], 'obl'], [['dí', '1.icp'], [""nant'í"", 'stem'], 'v']]","[[['go', '1.pot'], ['parehá', 'stem'], ['hé', 'pl.exc'], 'v'], [['primero', 'stem'], 'obl'], [[""'á"", 'stem'], 'p.loc'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['parte', 'stem'], 'obl'], [[""ánk'ú"", 'stem'], 'obl'], [['dí', '1.icp'], [""nant'í"", 'stem'], 'v']]",True,1.0
entonses gehña dat'ún k'ι rι tsisírkulo 'á mediano ke ná rι nant'i'í gothót'ihéyι'wi,"[[['entonses', 'stem'], 'obl'], [['gehña', 'stem'], 'cnj'], [['da', '3.pot'], ['t', 'lig'], [""'ún"", 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['tsi', 'dim'], ['sírkulo', 'stem'], 'unkwn'], [[""'á"", 'stem'], 'p.loc'], [['mediano', 'stem'], 'obl'], [['ke', 'stem'], 'obl'], [['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [[""nant'i'í"", 'stem'], 'obl'], [['go', '1.pot'], [""thót'i"", 'stem'], ['hé', 'pl.exc'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]","[[['entonses', 'stem'], 'obl'], [['gehña', 'stem'], 'cnj'], [['da', '3.pot'], ['t', 'lig'], [""'ún"", 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['tsi', 'dim'], ['sírkulo', 'stem'], 'unkwn'], [[""'á"", 'stem'], 'p.loc'], [['mediano', 'stem'], 'obl'], [['ke', 'stem'], 'obl'], [['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [[""nant'i'í"", 'stem'], 'obl'], [['go', '1.pot'], [""thót'i"", 'stem'], ['hé', 'pl.exc'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]",True,1.0
rι tsizo' igo''únihé rι medida de largo a lo grueso,"[[['rι', 'det'], 'det'], [['tsi', 'dim'], [""zo'"", 'stem'], 'unkwn'], [['i', 'y'], ['go', '1.pot'], [""'"", 'lig'], [""'úni"", 'stem'], ['hé', 'pl.exc'], 'v'], [['rι', 'det'], 'det'], [['medida', 'stem'], 'obl'], [['de', 'stem'], 'gen'], [['largo', 'stem'], 'obl'], [['a', 'stem'], 'obl'], [['lo', 'stem'], 'obl'], [['grueso', 'stem'], 'obl']]","[[['rι', 'det'], 'det'], [['tsi', 'dim'], [""zo'"", 'stem'], 'unkwn'], [['i', 'y'], ['go', '1.pot'], [""'"", 'lig'], [""'úni"", 'stem'], ['hé', 'pl.exc'], 'v'], [['rι', 'det'], 'det'], [['medida', 'stem'], 'obl'], [['de', 'stem'], 'gen'], [['largo', 'stem'], 'obl'], [['a', 'stem'], 'obl'], [['lo', 'stem'], 'obl'], [['grueso', 'stem'], 'obl']]",True,1.0
pe xo gehña wμnι hídaphäyι'winι nι rιmμhyι'winι,"[[['pe', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['gehña', 'stem'], 'cnj'], [['wμ', 'prag'], ['nι', 'dem'], 'unkwn'], [['hí', 'neg'], ['da', '3.pot'], ['phä', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], ['nι', 'dem'], 'v'], [['nι', 'stem'], 'dem'], [['rι', '3.cnt'], ['mμ', 'stem'], ['h', 'lig'], [""yι'"", 'lim'], ['wi', 'prag'], ['nι', 'dem'], 'v']]","[[['pe', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['gehña', 'stem'], 'cnj'], [['wμ', 'prag'], ['nι', 'dem'], 'unkwn'], [['hí', 'neg'], ['da', '3.pot'], ['phä', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], ['nι', 'dem'], 'v'], [['nι', 'stem'], 'dem'], [['rι', '3.cnt'], ['mμ', 'stem'], ['h', 'lig'], [""yι'"", 'lim'], ['wi', 'prag'], ['nι', 'dem'], 'v']]",True,1.0
este gogwádihé gothót'ihé chichi regular,"[[['este', 'stem'], 'obl'], [['go', '1.pot'], ['gwádi', 'stem'], ['hé', 'pl.exc'], 'v'], [['go', '1.pot'], [""thót'i"", 'stem'], ['hé', 'pl.exc'], 'v'], [['chi', 'dim'], ['chi', 'dim'], 'unkwn'], [['regular', 'stem'], 'adj']]","[[['este', 'stem'], 'obl'], [['go', '1.pot'], ['gwádi', 'stem'], ['hé', 'pl.exc'], 'v'], [['go', '1.pot'], [""thót'i"", 'stem'], ['hé', 'pl.exc'], 'v'], [['chi', 'dim'], ['chi', 'dim'], 'unkwn'], [['regular', 'stem'], 'adj']]",True,1.0
kámbia o sea ke díphμdihé díthót'ihé ko ná rι ponsón,"[[['kámbia', 'stem'], 'v'], [['o', 'stem'], 'conj.adv'], [['sea', 'stem'], 'obl'], [['ke', 'stem'], 'obl'], [['dí', '1.icp'], ['phμdi', 'stem'], ['hé', 'pl.exc'], 'v'], [['dí', '1.icp'], [""thót'i"", 'stem'], ['hé', 'pl.exc'], 'v'], [['ko', 'stem'], 'obl'], [['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['ponsón', 'stem'], 'obl']]","[[['kámbia', 'stem'], 'v'], [['o', 'stem'], 'conj.adv'], [['sea', 'stem'], 'obl'], [['ke', 'stem'], 'obl'], [['dí', '1.icp'], ['phμdi', 'stem'], ['hé', 'pl.exc'], 'v'], [['dí', '1.icp'], [""thót'i"", 'stem'], ['hé', 'pl.exc'], 'v'], [['ko', 'stem'], 'obl'], [['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['ponsón', 'stem'], 'obl']]",True,1.0
rι ponsón digehña goxμhé ko ná rι xihkí bohkíwi,"[[['rι', 'det'], 'det'], [['ponsón', 'stem'], 'obl'], [['di', 'prt'], ['gehña', 'mod'], 'unkwn'], [['go', '1.pot'], ['xμ', 'stem'], ['hé', 'pl.exc'], 'v'], [['ko', 'stem'], 'obl'], [['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['xihkí', 'stem'], 'obl'], [['bohkí', 'stem'], ['wi', 'prag'], 'unkwn']]","[[['rι', 'det'], 'det'], [['ponsón', 'stem'], 'obl'], [['di', 'prt'], ['gehña', 'mod'], 'unkwn'], [['go', '1.pot'], ['xμ', 'stem'], ['hé', 'pl.exc'], 'v'], [['ko', 'stem'], 'obl'], [['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['xihkí', 'stem'], 'obl'], [['bohkí', 'stem'], ['wi', 'prag'], 'unkwn']]",True,1.0
o sea ke bμ dabadi damanehá ná rι bohkí ko rι mártíyó xo dasiertá,"[[['o', 'stem'], 'conj.adv'], [['sea', 'stem'], 'obl'], [['ke', 'stem'], 'obl'], [['bμ', 'stem'], 'cnj'], [['da', '3.pot'], ['badi', 'stem'], 'v'], [['da', '3.pot'], ['manehá', 'stem'], 'v'], [['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['bohkí', 'stem'], 'obl'], [['ko', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['mártíyó', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['da', '3.pot'], ['siertá', 'stem'], 'v']]","[[['o', 'stem'], 'conj.adv'], [['sea', 'stem'], 'obl'], [['ke', 'stem'], 'obl'], [['bμ', 'stem'], 'cnj'], [['da', '3.pot'], ['badi', 'stem'], 'v'], [['da', '3.pot'], ['manehá', 'stem'], 'v'], [['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['bohkí', 'stem'], 'obl'], [['ko', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['mártíyó', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['da', '3.pot'], ['siertá', 'stem'], 'v']]",True,1.0
xo primero ná rι máda damμdi dadót'i o sea daparehá,"[[['xo', 'stem'], 'cnj'], [['primero', 'stem'], 'obl'], [['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['máda', 'stem'], 'obl'], [['da', '3.pot'], ['mμdi', 'stem'], 'v'], [['da', '3.pot'], [""dót'i"", 'stem'], 'v'], [['o', 'stem'], 'conj.adv'], [['sea', 'stem'], 'obl'], [['da', '3.pot'], ['parehá', 'stem'], 'v']]","[[['xo', 'stem'], 'cnj'], [['primero', 'stem'], 'obl'], [['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['máda', 'stem'], 'obl'], [['da', '3.pot'], ['mμdi', 'stem'], 'v'], [['da', '3.pot'], [""dót'i"", 'stem'], 'v'], [['o', 'stem'], 'conj.adv'], [['sea', 'stem'], 'obl'], [['da', '3.pot'], ['parehá', 'stem'], 'v']]",True,1.0
digehña da''únι' k'ι rι sírkulo i 'á rι medida ná rι máda,"[[['di', 'prt'], ['gehña', 'mod'], 'unkwn'], [['da', '3.pot'], [""'"", 'lig'], [""'ún"", 'stem'], [""ι'"", 'lim'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['sírkulo', 'stem'], 'obl'], [['i', 'stem'], 'cnj'], [[""'á"", 'stem'], 'p.loc'], [['rι', 'det'], 'det'], [['medida', 'stem'], 'obl'], [['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['máda', 'stem'], 'obl']]","[[['di', 'prt'], ['gehña', 'mod'], 'unkwn'], [['da', '3.pot'], [""'"", 'lig'], [""'ún"", 'stem'], [""ι'"", 'lim'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['sírkulo', 'stem'], 'obl'], [['i', 'stem'], 'cnj'], [[""'á"", 'stem'], 'p.loc'], [['rι', 'det'], 'det'], [['medida', 'stem'], 'obl'], [['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['máda', 'stem'], 'obl']]",True,1.0
tonse daxímiyι'wi ko rι ponsón igwal,"[[['tonse', 'stem'], 'obl'], [['da', '3.pot'], ['xími', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v'], [['ko', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['ponsón', 'stem'], 'obl'], [['igwal', 'stem'], 'obl']]","[[['tonse', 'stem'], 'obl'], [['da', '3.pot'], ['xími', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v'], [['ko', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['ponsón', 'stem'], 'obl'], [['igwal', 'stem'], 'obl']]",True,1.0
entonses gehña genk'ι díxμhé mähank'ιyι'wik'ι,"[[['entonses', 'stem'], 'obl'], [['gehña', 'stem'], 'cnj'], [['gen', 'dem'], [""k'ι"", 'dem'], 'unkwn'], [['dí', '1.icp'], ['xμ', 'stem'], ['hé', 'pl.exc'], 'v'], [[""mähank'ι"", 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], [""k'ι"", 'dem'], 'unkwn']]","[[['entonses', 'stem'], 'obl'], [['gehña', 'stem'], 'cnj'], [['gen', 'dem'], [""k'ι"", 'dem'], 'unkwn'], [['dí', '1.icp'], ['xμ', 'stem'], ['hé', 'pl.exc'], 'v'], [[""mähank'ι"", 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], [""k'ι"", 'dem'], 'unkwn']]",True,1.0
