frase,glosa predicha,glosa real,eq?,accuracy-score,
o sea ke bμ dabadi damanehá ná rι bohkí ko rι mártíyó xo dasiertá,"[[['o', 'stem'], 'conj.adv'], [['sea', 'stem'], 'obl'], [['ke', 'stem'], 'obl'], [['bμ', 'stem'], 'cnj'], [['da', '3.pot'], ['badi', 'stem'], 'v'], [['da', '3.pot'], ['manehá', 'stem'], 'v'], [['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['bohkí', 'stem'], 'obl'], [['ko', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['mártíyó', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['da', '3.pot'], ['siertá', 'stem'], 'v']]","[[['o', 'stem'], 'conj.adv'], [['sea', 'stem'], 'obl'], [['ke', 'stem'], 'obl'], [['bμ', 'stem'], 'cnj'], [['da', '3.pot'], ['badi', 'stem'], 'v'], [['da', '3.pot'], ['manehá', 'stem'], 'v'], [['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['bohkí', 'stem'], 'obl'], [['ko', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['mártíyó', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['da', '3.pot'], ['siertá', 'stem'], 'v']]",True,1,
puede ke daxμ ná rι mádawi,"[[['puede', 'stem'], 'v'], [['ke', 'stem'], 'obl'], [['da', '3.pot'], ['xμ', 'stem'], 'v'], [['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['máda', 'stem'], ['wi', 'prag'], 'unkwn']]","[[['puede', 'stem'], 'v'], [['ke', 'stem'], 'obl'], [['da', '3.pot'], ['xμ', 'stem'], 'v'], [['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['máda', 'stem'], ['wi', 'prag'], 'unkwn']]",True,1,
xo primero ná rι máda damμdi dadót'i o sea daparehá,"[[['xo', 'stem'], 'cnj'], [['primero', 'stem'], 'obl'], [['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['máda', 'stem'], 'obl'], [['da', '3.pot'], ['mμdi', 'stem'], 'v'], [['da', '3.pot'], [""dót'i"", 'stem'], 'v'], [['o', 'stem'], 'conj.adv'], [['sea', 'stem'], 'obl'], [['da', '3.pot'], ['parehá', 'stem'], 'v']]","[[['xo', 'stem'], 'cnj'], [['primero', 'stem'], 'obl'], [['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['máda', 'stem'], 'obl'], [['da', '3.pot'], ['mμdi', 'stem'], 'v'], [['da', '3.pot'], [""dót'i"", 'stem'], 'v'], [['o', 'stem'], 'conj.adv'], [['sea', 'stem'], 'obl'], [['da', '3.pot'], ['parehá', 'stem'], 'v']]",True,1,
daparehá daparehá,"[[['da', '3.pot'], ['parehá', 'stem'], 'v'], [['da', '3.pot'], ['parehá', 'stem'], 'v']]","[[['da', '3.pot'], ['parehá', 'stem'], 'v'], [['da', '3.pot'], ['parehá', 'stem'], 'v']]",True,1,
da'ún k'ι rι sírkulowi,"[[['da', '3.pot'], [""'ún"", 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['sírkulo', 'stem'], ['wi', 'prag'], 'unkwn']]","[[['da', '3.pot'], [""'ún"", 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['sírkulo', 'stem'], ['wi', 'prag'], 'unkwn']]",True,1,
hä primero ximparehá ná rι síntá,"[[['hä', 'stem'], 'obl'], [['primero', 'stem'], 'obl'], [['xi', '3.prf'], ['mparehá', 'stem'], 'v'], [['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['síntá', 'stem'], 'obl']]","[[['hä', 'stem'], 'obl'], [['primero', 'stem'], 'obl'], [['xi', '3.prf'], ['mparehá', 'stem'], 'v'], [['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['síntá', 'stem'], 'obl']]",True,1,
beinte veintiuno veintidos,"[[['beinte', 'stem'], 'obl'], [['veintiuno', 'stem'], 'obl'], [['veintidos', 'stem'], 'obl']]","[[['beinte', 'stem'], 'obl'], [['veintiuno', 'stem'], 'obl'], [['veintidos', 'stem'], 'obl']]",True,1,
tonse daxímiyι'wi ko rι ponsón igwal,"[[['tonse', 'stem'], 'obl'], [['da', '3.pot'], ['xími', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v'], [['ko', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['ponsón', 'stem'], 'obl'], [['igwal', 'stem'], 'obl']]","[[['tonse', 'stem'], 'obl'], [['da', '3.pot'], ['xími', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v'], [['ko', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['ponsón', 'stem'], 'obl'], [['igwal', 'stem'], 'obl']]",True,1,
dagwádi datrósayι',"[[['da', '3.pot'], ['gwádi', 'stem'], 'v'], [['da', '3.pot'], ['trósa', 'stem'], [""yι'"", 'lim'], 'v']]","[[['da', '3.pot'], ['gwádi', 'stem'], 'v'], [['da', '3.pot'], ['trósa', 'stem'], [""yι'"", 'lim'], 'v']]",True,1,
dayμté 'á regular,"[[['da', '3.pot'], ['yμté', 'stem'], 'v'], [[""'á"", 'stem'], 'p.loc'], [['regular', 'stem'], 'regular/v']]","[[['da', '3.pot'], ['yμté', 'stem'], 'v'], [[""'á"", 'stem'], 'p.loc'], [['regular', 'stem'], 'regular/v']]",True,1,
'á regular dayμté datrásayι',"[[[""'á"", 'stem'], 'p.loc'], [['regular', 'stem'], 'regular/v'], [['da', '3.pot'], ['yμté', 'stem'], 'v'], [['da', '3.pot'], ['trása', 'stem'], [""yι'"", 'lim'], 'v']]","[[[""'á"", 'stem'], 'p.loc'], [['regular', 'stem'], 'regular/v'], [['da', '3.pot'], ['yμté', 'stem'], 'v'], [['da', '3.pot'], ['trása', 'stem'], [""yι'"", 'lim'], 'v']]",True,1,
dantsμtí máda dí'imbíhé,"[[['da', '3.pot'], ['ntsμtí', 'stem'], 'v'], [['máda', 'stem'], 'obl'], [['dí', '1.icp'], [""'imbí"", 'stem'], ['hé', 'pl.exc'], 'v']]","[[['da', '3.pot'], ['ntsμtí', 'stem'], 'v'], [['máda', 'stem'], 'obl'], [['dí', '1.icp'], [""'imbí"", 'stem'], ['hé', 'pl.exc'], 'v']]",True,1,
entonses gehña genk'ι díxμhé mähank'ιyι'wik'ι,"[[['entonses', 'stem'], 'obl'], [['gehña', 'stem'], 'cnj'], [['gen', 'dem'], [""k'ι"", 'dem'], 'unkwn'], [['dí', '1.icp'], ['xμ', 'stem'], ['hé', 'pl.exc'], 'v'], [[""mähank'ι"", 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], [""k'ι"", 'dem'], 'unkwn']]","[[['entonses', 'stem'], 'obl'], [['gehña', 'stem'], 'cnj'], [['gen', 'dem'], [""k'ι"", 'dem'], 'unkwn'], [['dí', '1.icp'], ['xμ', 'stem'], ['hé', 'pl.exc'], 'v'], [[""mähank'ι"", 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], [""k'ι"", 'dem'], 'unkwn']]",True,1,
pe komo ngú yι tsibähtsí ya k'ι siertá yι 'yε,"[[['pe', 'stem'], 'obl'], [['komo', 'stem'], 'obl'], [['ngú', 'stem'], 'obl'], [['yι', 'det.pl'], 'det'], [['tsi', 'dim'], ['bähtsí', 'stem'], 'unkwn'], [['ya', 'stem'], 'cnj'], [[""k'ι"", 'stem'], 'dem'], [['siertá', 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [[""'yε"", 'stem'], 'obl']]","[[['pe', 'stem'], 'obl'], [['komo', 'stem'], 'obl'], [['ngú', 'stem'], 'obl'], [['yι', 'det.pl'], 'det'], [['tsi', 'dim'], ['bähtsí', 'stem'], 'unkwn'], [['ya', 'stem'], 'cnj'], [[""k'ι"", 'stem'], 'dem'], [['siertá', 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [[""'yε"", 'stem'], 'obl']]",True,1,
ñúthóhó,"[[['ñú', 'stem'], ['thó', 'ila'], ['hó', 'int'], 'unkwn']]","[[['ñú', 'stem'], ['thó', 'ila'], ['hó', 'int'], 'unkwn']]",True,1,
k'ι rι trabahoso rι khμní níhí,"[[[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['trabahoso', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['khμní', 'stem'], 'obl'], [['níhí', 'stem'], 'obl']]","[[[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['trabahoso', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['khμní', 'stem'], 'obl'], [['níhí', 'stem'], 'obl']]",True,1,
rι tsitrabahoso níhí porke puede ke dadúhkíbi yι wá,"[[['rι', 'det'], 'det'], [['tsi', 'dim'], ['trabahoso', 'stem'], 'unkwn'], [['níhí', 'stem'], 'obl'], [['porke', 'stem'], 'cnj'], [['puede', 'stem'], 'v'], [['ke', 'stem'], 'obl'], [['da', '3.pot'], ['dúhkí', 'stem'], ['bi', '3.obj'], 'v'], [['yι', 'det.pl'], 'det'], [['wá', 'stem'], 'obl']]","[[['rι', 'det'], 'det'], [['tsi', 'dim'], ['trabahoso', 'stem'], 'unkwn'], [['níhí', 'stem'], 'obl'], [['porke', 'stem'], 'cnj'], [['puede', 'stem'], 'v'], [['ke', 'stem'], 'obl'], [['da', '3.pot'], ['dúhkí', 'stem'], ['bi', '3.obj'], 'v'], [['yι', 'det.pl'], 'det'], [['wá', 'stem'], 'obl']]",True,1,
hä yι 'yε díxμhé k'ι níhí,"[[['hä', 'stem'], 'obl'], [['yι', 'det.pl'], 'det'], [[""'yε"", 'stem'], 'obl'], [['dí', '1.icp'], ['xμ', 'stem'], ['hé', 'pl.exc'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['níhí', 'stem'], 'obl']]","[[['hä', 'stem'], 'obl'], [['yι', 'det.pl'], 'det'], [[""'yε"", 'stem'], 'obl'], [['dí', '1.icp'], ['xμ', 'stem'], ['hé', 'pl.exc'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['níhí', 'stem'], 'obl']]",True,1,
xiwáyι',"[[['xi', '3.prf'], ['wá', 'stem'], [""yι'"", 'lim'], 'v']]","[[['xi', '3.prf'], ['wá', 'stem'], [""yι'"", 'lim'], 'v']]",True,1,
hín dabμni yóho,"[[['hín', 'stem'], 'neg'], [['da', '3.pot'], ['bμni', 'stem'], 'v'], [['yóho', 'stem'], 'obl']]","[[['hín', 'stem'], 'neg'], [['da', '3.pot'], ['bμni', 'stem'], 'v'], [['yóho', 'stem'], 'obl']]",True,1,
dabμn ná,"[[['da', '3.pot'], ['bμn', 'stem'], 'v'], [['ná', 'stem'], 'obl']]","[[['da', '3.pot'], ['bμn', 'stem'], 'v'], [['ná', 'stem'], 'obl']]",True,1,
kasi go'énthóhé góho yι 'yε,"[[['kasi', 'stem'], 'cnj'], [['go', '1.pot'], [""'én"", 'stem'], ['thó', 'ila'], ['hé', 'pl.exc'], 'v'], [['góho', 'stem'], 'obl'], [['yι', 'det.pl'], 'det'], [[""'yε"", 'stem'], 'obl']]","[[['kasi', 'stem'], 'cnj'], [['go', '1.pot'], [""'én"", 'stem'], ['thó', 'ila'], ['hé', 'pl.exc'], 'v'], [['góho', 'stem'], 'obl'], [['yι', 'det.pl'], 'det'], [[""'yε"", 'stem'], 'obl']]",True,1,
gípéntí nι rι bohkí,"[[['gí', '2.icp'], ['péntí', 'stem'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['bohkí', 'stem'], 'obl']]","[[['gí', '2.icp'], ['péntí', 'stem'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['bohkí', 'stem'], 'obl']]",True,1,
dógwádi dóRaya,"[[['dó', '1.cpl'], ['gwádi', 'stem'], 'v'], [['dó', '1.cpl'], ['Raya', 'stem'], 'v']]","[[['dó', '1.cpl'], ['gwádi', 'stem'], 'v'], [['dó', '1.cpl'], ['Raya', 'stem'], 'v']]",True,1,
go'únihé yι golpe,"[[['go', '1.pot'], [""'úni"", 'stem'], ['hé', 'pl.exc'], 'v'], [['yι', 'det.pl'], 'det'], [['golpe', 'stem'], 'obl']]","[[['go', '1.pot'], [""'úni"", 'stem'], ['hé', 'pl.exc'], 'v'], [['yι', 'det.pl'], 'det'], [['golpe', 'stem'], 'obl']]",True,1,
dá'rátsihé,"[[['dá', '1.icp'], [""'rátsi"", 'stem'], ['hé', 'pl.exc'], 'v']]","[[['dá', '1.icp'], [""'rátsi"", 'stem'], ['hé', 'pl.exc'], 'v']]",True,1,
onde dahwéhyι',"[[['onde', 'stem'], 'obl'], [['da', '3.pot'], ['hwé', 'stem'], ['h', 'lig'], [""yι'"", 'lim'], 'v']]","[[['onde', 'stem'], 'obl'], [['da', '3.pot'], ['hwé', 'stem'], ['h', 'lig'], [""yι'"", 'lim'], 'v']]",True,1,
xo bihwéhyι'wi,"[[['xo', 'stem'], 'cnj'], [['bi', '3.cpl'], ['hwé', 'stem'], ['h', 'lig'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]","[[['xo', 'stem'], 'cnj'], [['bi', '3.cpl'], ['hwé', 'stem'], ['h', 'lig'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]",True,1,
xo dagohyι'wi dagohyι' kwadrado nι rι 'yε,"[[['xo', 'stem'], 'cnj'], [['da', '3.pot'], ['go', 'stem'], ['h', 'lig'], [""yι'"", 'lim'], ['wi', 'prag'], 'v'], [['da', '3.pot'], ['go', 'stem'], ['h', 'lig'], [""yι'"", 'lim'], 'v'], [['kwadrado', 'stem'], 'obl'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [[""'yε"", 'stem'], 'obl']]","[[['xo', 'stem'], 'cnj'], [['da', '3.pot'], ['go', 'stem'], ['h', 'lig'], [""yι'"", 'lim'], ['wi', 'prag'], 'v'], [['da', '3.pot'], ['go', 'stem'], ['h', 'lig'], [""yι'"", 'lim'], 'v'], [['kwadrado', 'stem'], 'obl'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [[""'yε"", 'stem'], 'obl']]",True,1,
hä,"[[['hä', 'stem'], 'obl']]","[[['hä', 'stem'], 'obl']]",True,1,
pe ya limpio,"[[['pe', 'stem'], 'obl'], [['ya', 'stem'], 'cnj'], [['limpio', 'stem'], 'obl']]","[[['pe', 'stem'], 'obl'], [['ya', 'stem'], 'cnj'], [['limpio', 'stem'], 'obl']]",True,1,
limpio limpio,"[[['limpio', 'stem'], 'obl'], [['limpio', 'stem'], 'obl']]","[[['limpio', 'stem'], 'obl'], [['limpio', 'stem'], 'obl']]",True,1,
hina gítsεhkíthóhí nkhánι,"[[['hina', 'stem'], 'neg'], [['gí', '2.icp'], ['tsεhkí', 'stem'], ['thó', 'ila'], ['hí', 'pl'], 'v'], [['nkhá', 'stem'], ['nι', 'dem'], 'v']]","[[['hina', 'stem'], 'neg'], [['gí', '2.icp'], ['tsεhkí', 'stem'], ['thó', 'ila'], ['hí', 'pl'], 'v'], [['nkhá', 'stem'], ['nι', 'dem'], 'v']]",True,1,
hina khon gípo wa xo ipo,"[[['hina', 'stem'], 'neg'], [['khon', 'stem'], 'neg'], [['gí', '2.icp'], ['po', 'stem'], 'v'], [['wa', 'stem'], 'prt'], [['xo', 'stem'], 'cnj'], [['i', '3.icp'], ['po', 'stem'], 'v']]","[[['hina', 'stem'], 'neg'], [['khon', 'stem'], 'neg'], [['gí', '2.icp'], ['po', 'stem'], 'v'], [['wa', 'stem'], 'prt'], [['xo', 'stem'], 'cnj'], [['i', '3.icp'], ['po', 'stem'], 'v']]",True,1,
dótúthó xo dópuede ke dóthuhki tsitsi menorá k'ι rι peso,"[[['dó', '1.cpl'], ['tú', 'stem'], ['thó', 'ila'], 'v'], [['xo', 'stem'], 'cnj'], [['dó', '1.cpl'], ['puede', 'stem'], 'v'], [['ke', 'stem'], 'obl'], [['dó', '1.cpl'], ['thuhki', 'stem'], 'v'], [['tsi', 'dim'], ['tsi', 'dim'], 'unkwn'], [['menorá', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['peso', 'stem'], 'obl']]","[[['dó', '1.cpl'], ['tú', 'stem'], ['thó', 'ila'], 'v'], [['xo', 'stem'], 'cnj'], [['dó', '1.cpl'], ['puede', 'stem'], 'v'], [['ke', 'stem'], 'obl'], [['dó', '1.cpl'], ['thuhki', 'stem'], 'v'], [['tsi', 'dim'], ['tsi', 'dim'], 'unkwn'], [['menorá', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['peso', 'stem'], 'obl']]",True,1,
pa hitsa dóndú rι ngú,"[[['pa', 'stem'], 'obl'], [['hitsa', 'stem'], 'neg'], [['dó', '1.cpl'], ['ndú', 'stem'], 'v'], [['rι', 'det'], 'det'], [['ngú', 'stem'], 'obl']]","[[['pa', 'stem'], 'obl'], [['hitsa', 'stem'], 'neg'], [['dó', '1.cpl'], ['ndú', 'stem'], 'v'], [['rι', 'det'], 'det'], [['ngú', 'stem'], 'obl']]",True,1,
tíro drιhiμ,"[[['tíro', 'stem'], 'obl'], [['drι', '1.cnt'], ['hiμ', 'stem'], 'v']]","[[['tíro', 'stem'], 'obl'], [['drι', '1.cnt'], ['hiμ', 'stem'], 'v']]",True,1,
pe xo kasi medio mastiyadowi,"[[['pe', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['kasi', 'stem'], 'cnj'], [['medio', 'stem'], 'obl'], [['mastiyado', 'stem'], ['wi', 'prag'], 'unkwn']]","[[['pe', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['kasi', 'stem'], 'cnj'], [['medio', 'stem'], 'obl'], [['mastiyado', 'stem'], ['wi', 'prag'], 'unkwn']]",True,1,
dónthohkí dónthohkí yμ,"[[['dó', '1.cpl'], ['nthohkí', 'stem'], 'v'], [['dó', '1.cpl'], ['nthohkí', 'stem'], 'v'], [['yμ', 'stem'], 'dem']]","[[['dó', '1.cpl'], ['nthohkí', 'stem'], 'v'], [['dó', '1.cpl'], ['nthohkí', 'stem'], 'v'], [['yμ', 'stem'], 'dem']]",True,1,
ná rι búro téngu yι khμní datú,"[[['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['búro', 'stem'], 'obl'], [['téngu', 'stem'], 'obl'], [['yι', 'det.pl'], 'det'], [['khμní', 'stem'], 'obl'], [['da', '3.pot'], ['tú', 'stem'], 'v']]","[[['ná', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['búro', 'stem'], 'obl'], [['téngu', 'stem'], 'obl'], [['yι', 'det.pl'], 'det'], [['khμní', 'stem'], 'obl'], [['da', '3.pot'], ['tú', 'stem'], 'v']]",True,1,
normalmente góho,"[[['normalmente', 'stem'], 'obl'], [['góho', 'stem'], 'obl']]","[[['normalmente', 'stem'], 'obl'], [['góho', 'stem'], 'obl']]",True,1,
híngi puede dahiot'í demás rι tsibúro,"[[['híngi', 'stem'], 'neg'], [['puede', 'stem'], 'v'], [['da', '3.pot'], [""hiot'í"", 'stem'], 'v'], [['demás', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['tsi', 'dim'], ['búro', 'stem'], 'unkwn']]","[[['híngi', 'stem'], 'neg'], [['puede', 'stem'], 'v'], [['da', '3.pot'], [""hiot'í"", 'stem'], 'v'], [['demás', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['tsi', 'dim'], ['búro', 'stem'], 'unkwn']]",True,1,
hä dípε'ts'i ná ntsidó,"[[['hä', 'stem'], 'obl'], [['dí', '1.icp'], [""pε'ts'i"", 'stem'], 'v'], [['ná', 'stem'], 'obl'], [['ntsidó', 'stem'], 'obl']]","[[['hä', 'stem'], 'obl'], [['dí', '1.icp'], [""pε'ts'i"", 'stem'], 'v'], [['ná', 'stem'], 'obl'], [['ntsidó', 'stem'], 'obl']]",True,1,
xo nkhák'ú,"[[['xo', 'stem'], 'cnj'], [['nkhá', 'stem'], [""k'ú"", 'loc'], 'v']]","[[['xo', 'stem'], 'cnj'], [['nkhá', 'stem'], [""k'ú"", 'loc'], 'v']]",True,1,
mähke mät'μ hín gambädi,"[[['mähke', 'stem'], 'obl'], [['mä', '1.pss'], [""t'μ"", 'stem'], 'n'], [['hín', 'stem'], 'neg'], [['ga', '3.pls'], ['mbädi', 'stem'], 'v']]","[[['mähke', 'stem'], 'obl'], [['mä', '1.pss'], [""t'μ"", 'stem'], 'n'], [['hín', 'stem'], 'neg'], [['ga', '3.pls'], ['mbädi', 'stem'], 'v']]",True,1,
pe komo mi'μngí k'ι mät'μ indμntí,"[[['pe', 'stem'], 'obl'], [['komo', 'stem'], 'obl'], [['m', 'psd'], ['i', '3.icp'], [""'μn"", 'stem'], ['gí', '1.obj'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['mä', '1.pss'], [""t'μ"", 'stem'], 'n'], [['i', '3.icp'], ['ndμ', 'muy'], ['ntí', 'stem'], 'v']]","[[['pe', 'stem'], 'obl'], [['komo', 'stem'], 'obl'], [['m', 'psd'], ['i', '3.icp'], [""'μn"", 'stem'], ['gí', '1.obj'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['mä', '1.pss'], [""t'μ"", 'stem'], 'n'], [['i', '3.icp'], ['ndμ', 'muy'], ['ntí', 'stem'], 'v']]",True,1,
komo díkwátíthó k'ι mägoxthí hín dítμté dazμhμ dadμt'í rι goxthí,"[[['komo', 'stem'], 'obl'], [['dí', '1.icp'], ['kwátí', 'stem'], ['thó', 'ila'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['mä', '1.pss'], ['goxthí', 'stem'], 'n'], [['hín', 'stem'], 'neg'], [['dí', '1.icp'], ['tμté', 'stem'], 'v'], [['da', '3.pot'], ['zμhμ', 'stem'], 'v'], [['da', '3.pot'], [""dμt'í"", 'stem'], 'v'], [['rι', 'det'], 'det'], [['goxthí', 'stem'], 'obl']]","[[['komo', 'stem'], 'obl'], [['dí', '1.icp'], ['kwátí', 'stem'], ['thó', 'ila'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['mä', '1.pss'], ['goxthí', 'stem'], 'n'], [['hín', 'stem'], 'neg'], [['dí', '1.icp'], ['tμté', 'stem'], 'v'], [['da', '3.pot'], ['zμhμ', 'stem'], 'v'], [['da', '3.pot'], [""dμt'í"", 'stem'], 'v'], [['rι', 'det'], 'det'], [['goxthí', 'stem'], 'obl']]",True,1,
bμ 'bμi té dazí,"[[['bμ', 'stem'], 'cond'], [[""'bμi"", 'stem'], 'v'], [['té', 'stem'], 'obl'], [['da', '3.pot'], ['zí', 'stem'], 'v']]","[[['bμ', 'stem'], 'cond'], [[""'bμi"", 'stem'], 'v'], [['té', 'stem'], 'obl'], [['da', '3.pot'], ['zí', 'stem'], 'v']]",True,1,
o datsμgí dadμt'í así es ke xo nkhák'ú,"[[['o', 'stem'], 'conj.adv'], [['da', '3.pot'], ['tsμ', 'stem'], ['gí', '1.obj'], 'v'], [['da', '3.pot'], [""dμt'í"", 'stem'], 'v'], [['así', 'stem'], 'obl'], [['es', 'stem'], 'obl'], [['ke', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['nkhá', 'stem'], [""k'ú"", 'loc'], 'v']]","[[['o', 'stem'], 'conj.adv'], [['da', '3.pot'], ['tsμ', 'stem'], ['gí', '1.obj'], 'v'], [['da', '3.pot'], [""dμt'í"", 'stem'], 'v'], [['así', 'stem'], 'obl'], [['es', 'stem'], 'obl'], [['ke', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['nkhá', 'stem'], [""k'ú"", 'loc'], 'v']]",True,1,
híngi né to dazμphí yι,"[[['híngi', 'stem'], 'neg'], [['né', 'stem'], 'v'], [['to', 'stem'], 'prt'], [['da', '3.pot'], ['zμphí', 'stem'], 'v'], [['yι', 'det.pl'], 'det']]","[[['híngi', 'stem'], 'neg'], [['né', 'stem'], 'v'], [['to', 'stem'], 'prt'], [['da', '3.pot'], ['zμphí', 'stem'], 'v'], [['yι', 'det.pl'], 'det']]",True,1,
pe díkre ke dómμi nι rι bída rι zo',"[[['pe', 'stem'], 'obl'], [['dí', '1.icp'], ['kre', 'stem'], 'v'], [['ke', 'stem'], 'obl'], [['dó', '1.cpl'], ['mμi', 'stem'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['bída', 'stem'], 'obl'], [['rι', 'det'], 'det'], [[""zo'"", 'stem'], 'obl']]","[[['pe', 'stem'], 'obl'], [['dí', '1.icp'], ['kre', 'stem'], 'v'], [['ke', 'stem'], 'obl'], [['dó', '1.cpl'], ['mμi', 'stem'], 'v'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['bída', 'stem'], 'obl'], [['rι', 'det'], 'det'], [[""zo'"", 'stem'], 'obl']]",True,1,
híngi i'μdé yι yι bähtsí,"[[['híngi', 'stem'], 'neg'], [['i', '3.icp'], [""'μdé"", 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [['yι', 'det.pl'], 'det'], [['bähtsí', 'stem'], 'obl']]","[[['híngi', 'stem'], 'neg'], [['i', '3.icp'], [""'μdé"", 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [['yι', 'det.pl'], 'det'], [['bähtsí', 'stem'], 'obl']]",True,1,
dazμ madé rιchúi bidμhgí bi'μngí,"[[['da', '3.pot'], ['zμ', 'stem'], 'v'], [['madé', 'stem'], 'obl'], [['rι', 'det'], ['chúi', 'stem'], 'n'], [['bi', '3.cpl'], ['dμ', 'stem'], ['h', 'lig'], ['gí', '1.obj'], 'v'], [['bi', '3.cpl'], [""'μn"", 'stem'], ['gí', '1.obj'], 'v']]","[[['da', '3.pot'], ['zμ', 'stem'], 'v'], [['madé', 'stem'], 'obl'], [['rι', 'det'], ['chúi', 'stem'], 'n'], [['bi', '3.cpl'], ['dμ', 'stem'], ['h', 'lig'], ['gí', '1.obj'], 'v'], [['bi', '3.cpl'], [""'μn"", 'stem'], ['gí', '1.obj'], 'v']]",True,1,
pe dómákhotí dómákéha,"[[['pe', 'stem'], 'obl'], [['dó', '1.cpl'], ['má', 'ctrf'], ['khotí', 'stem'], 'v'], [['dó', '1.cpl'], ['má', 'ctrf'], ['kéha', 'stem'], 'v']]","[[['pe', 'stem'], 'obl'], [['dó', '1.cpl'], ['má', 'ctrf'], ['khotí', 'stem'], 'v'], [['dó', '1.cpl'], ['má', 'ctrf'], ['kéha', 'stem'], 'v']]",True,1,
dóphóngi,"[[['dó', '1.cpl'], ['phóngi', 'stem'], 'v']]","[[['dó', '1.cpl'], ['phóngi', 'stem'], 'v']]",True,1,
hín dóné dínkhák'ú,"[[['hín', 'stem'], 'neg'], [['dó', '1.cpl'], ['né', 'stem'], 'v'], [['dí', '1.icp'], ['nkhá', 'stem'], [""k'ú"", 'loc'], 'v']]","[[['hín', 'stem'], 'neg'], [['dó', '1.cpl'], ['né', 'stem'], 'v'], [['dí', '1.icp'], ['nkhá', 'stem'], [""k'ú"", 'loc'], 'v']]",True,1,
xo hín díphädi dankhá,"[[['xo', 'stem'], 'cnj'], [['hín', 'stem'], 'neg'], [['dí', '1.icp'], ['phädi', 'stem'], 'v'], [['da', '3.pot'], ['nkhá', 'stem'], 'v']]","[[['xo', 'stem'], 'cnj'], [['hín', 'stem'], 'neg'], [['dí', '1.icp'], ['phädi', 'stem'], 'v'], [['da', '3.pot'], ['nkhá', 'stem'], 'v']]",True,1,
