frase,glosa predicha,glosa real,eq?,accuracy-score
dósuphré nu dósuphréyι'wi,"[[['dó', '1.cpl'], ['suphré', 'stem'], 'v'], [['nu', 'stem'], 'prt'], [['dó', '1.cpl'], ['suphré', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]","[[['dó', '1.cpl'], ['suphré', 'stem'], 'v'], [['nu', 'stem'], 'prt'], [['dó', '1.cpl'], ['suphré', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]",True,1.0
xo dósuphréyι'wi,"[[['xo', 'stem'], 'cnj'], [['dó', '1.cpl'], ['suphré', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]","[[['xo', 'stem'], 'cnj'], [['dó', '1.cpl'], ['suphré', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]",True,1.0
dókhá k'ι mämándádóyι'wi,"[[['dó', '1.cpl'], ['khá', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['mä', '1.pss'], ['mándádó', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'n']]","[[['dó', '1.cpl'], ['khá', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['mä', '1.pss'], ['mándádó', 'stem'], [""yι'"", 'lim'], ['wi', 'stem'], 'n']]",False,0.9090909090909091
despwés dóndμhtéyι'wi pibipεhyι'wi,"[[['despwés', 'stem'], 'obl'], [['dó', '1.cpl'], ['ndμ', 'muy'], ['h', 'lig'], ['té', 'pl.exc'], [""yι'"", 'lim'], ['wi', 'prag'], 'v'], [['pi', 'it'], ['bi', '3.cpl'], ['pε', 'stem'], ['h', 'lig'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]","[[['despwés', 'stem'], 'obl'], [['dó', '1.cpl'], ['ndμ', 'muy'], ['h', 'lig'], ['té', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v'], [['pi', 'it'], ['bi', '3.cpl'], ['pε', 'stem'], ['h', 'lig'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]",False,0.9375
mbi'ábátháthówi,"[[['m', 'med'], ['bi', '3.cpl'], [""'ábáthá"", 'stem'], ['thó', 'ila'], ['wi', 'prag'], 'v']]","[[['m', 'med'], ['bi', '3.cpl'], [""'á"", 'p.loc'], ['báthá', 'stem'], ['thó', 'ila'], ['wi', 'prag'], 'v']]",False,0.8
ndítsεhkíhé k'ι yι yεt'i,"[[['n', 'psd'], ['dí', '1.icp'], ['tsεhkí', 'stem'], ['hé', 'pl.exc'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['yι', 'det.pl'], 'det'], [[""yεt'i"", 'stem'], 'obl']]","[[['n', 'psd'], ['dí', '1.icp'], ['tsεhkí', 'stem'], ['hé', 'pl.exc'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['yι', 'det.pl'], 'det'], [[""yεt'i"", 'stem'], 'obl']]",True,1.0
ndímándμtsú porke mit'μ yι phání,"[[['n', 'psd'], ['dí', '1.icp'], ['má', 'ctrf'], ['ndμtsú', 'stem'], 'v'], [['porke', 'stem'], 'cnj'], [['m', 'psd'], ['i', '3.icp'], [""t'μ"", 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [['phání', 'stem'], 'obl']]","[[['n', 'psd'], ['dí', '1.icp'], ['má', 'ctrf'], ['ndμ', 'muy'], ['tsú', 'stem'], 'v'], [['porke', 'stem'], 'cnj'], [['m', 'psd'], ['i', '3.icp'], [""t'μ"", 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [['phání', 'stem'], 'obl']]",False,0.8571428571428571
dí'μngihé,"[[['dí', '1.icp'], [""'μngi"", 'stem'], ['hé', 'pl.exc'], 'v']]","[[['dí', '1.icp'], [""'μngi"", 'stem'], ['hé', 'pl.exc'], 'v']]",True,1.0
gontsohí mä'idáyι',"[[['go', '1.pot'], ['ntsohí', 'stem'], 'v'], [['mä', '1.pss'], [""'idá"", 'stem'], [""yι'"", 'lim'], 'n']]","[[['go', '1.pot'], ['ntso', 'stem'], ['hí', 'pl'], 'v'], [['mä', '1.pss'], [""'idá"", 'stem'], [""yι'"", 'lim'], 'n']]",False,0.8823529411764706
hín dayμhtégíyι'wi,"[[['hín', 'stem'], 'neg'], [['da', '3.pot'], ['yμhté', 'stem'], ['gí', '1.obj'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]","[[['hín', 'stem'], 'neg'], [['da', '3.pot'], ['yμhté', 'stem'], ['gí', '1.obj'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]",True,1.0
bidμgí mächichí ná mä'idá,"[[['bi', '3.cpl'], ['dμ', 'stem'], ['gí', '1.obj'], 'v'], [['mä', '1.pss'], ['chi', 'dim'], ['chí', 'stem'], 'n'], [['ná', 'stem'], 'obl'], [['mä', '1.pss'], [""'idá"", 'stem'], 'n']]","[[['bi', '3.cpl'], ['dμ', 'stem'], ['gí', '1.obj'], 'v'], [['mä', '1.pss'], ['chichí', 'stem'], 'n'], [['ná', 'stem'], 'obl'], [['mä', '1.pss'], [""'idá"", 'stem'], 'n']]",False,0.8181818181818182
bi'μngí por medio dímántsophó,"[[['bi', '3.cpl'], [""'μn"", 'stem'], ['gí', '1.obj'], 'v'], [['por', 'stem'], 'obl'], [['medio', 'stem'], 'obl'], [['dí', '1.icp'], ['má', 'ctrf'], ['ntsophó', 'stem'], 'v']]","[[['bi', '3.cpl'], [""'μn"", 'stem'], ['gí', '1.obj'], 'v'], [['por', 'stem'], 'obl'], [['medio', 'stem'], 'obl'], [['dí', '1.icp'], ['má', 'ctrf'], ['ntsophó', 'stem'], 'v']]",True,1.0
pepí ndímátú rι tsohkí porke komo hí mitso wakoht'íbi yιhmíhí puro t'ihi ndrιmániñabi yι mä'idá,"[[['pepí', 'stem'], 'unkwn'], [['n', 'psd'], ['dí', '1.icp'], ['má', 'ctrf'], ['tú', 'stem'], 'v'], [['rι', 'det'], 'det'], [['tsohkí', 'stem'], 'obl'], [['porke', 'stem'], 'cnj'], [['komo', 'stem'], 'obl'], [['hí', 'stem'], 'neg'], [['m', 'psd'], ['i', '3.icp'], ['tso', 'stem'], 'v'], [[""wakoht'í"", 'stem'], ['bi', '3.obj'], 'v'], [['yι', 'det.pl'], ['hmíhí', 'stem'], 'n'], [['puro', 'stem'], 'obl'], [[""t'ihi"", 'stem'], 'obl'], [['n', 'psd'], ['drι', '1.cnt'], ['má', 'ctrf'], ['niña', 'stem'], ['bi', '3.cpl'], 'v'], [['yι', 'stem'], 'det'], [['mä', '1.pss'], [""'idá"", 'stem'], 'n']]","[[['pe', 'stem'], ['pí', 'stem'], 'unkwn'], [['n', 'psd'], ['dí', '1.icp'], ['má', 'ctrf'], ['tú', 'stem'], 'v'], [['rι', 'det'], 'det'], [['tsohkí', 'stem'], 'obl'], [['porke', 'stem'], 'cnj'], [['komo', 'stem'], 'obl'], [['hí', 'stem'], 'neg'], [['m', 'psd'], ['i', '3.icp'], ['tso', 'stem'], 'v'], [['wa', '1.cpl.irr'], [""koht'í"", 'stem'], ['bi', '3.obj'], 'v'], [['yι', 'det.pl'], ['hmí', 'stem'], ['hí', 'pl'], 'n'], [['puro', 'stem'], 'obl'], [[""t'ihi"", 'stem'], 'obl'], [['n', 'psd'], ['drι', '1.cnt'], ['má', 'ctrf'], ['niña', 'stem'], ['bi', '3.obj'], 'v'], [['yι', 'det.pl'], 'det'], [['mä', '1.pss'], [""'idá"", 'stem'], 'n']]",False,0.8765432098765432
komo kho ndiyegíyι'wi,"[[['komo', 'stem'], 'obl'], [['kho', 'stem'], 'neg'], [['n', 'psd'], ['di', '3.icp.irr'], ['ye', 'stem'], ['gí', '1.obj'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]","[[['komo', 'stem'], 'obl'], [['kho', 'stem'], 'neg'], [['n', 'psd'], ['di', '3.icp.irr'], ['ye', 'stem'], ['gí', '1.obj'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]",True,1.0
así es ke mi'únirιkwε mä'idá,"[[['así', 'stem'], 'obl'], [['es', 'stem'], 'obl'], [['ke', 'stem'], 'obl'], [['m', 'psd'], ['i', '3.icp'], [""'úni"", 'stem'], ['rι', 'det'], ['kwε', 'stem'], 'v'], [['mä', '1.pss'], [""'idá"", 'stem'], 'n']]","[[['así', 'stem'], 'obl'], [['es', 'stem'], 'obl'], [['ke', 'stem'], 'obl'], [['m', 'psd'], ['i', '3.icp'], [""'úni"", 'stem'], ['rι', 'det'], ['kwε', 'coraje'], 'v'], [['mä', '1.pss'], [""'idá"", 'stem'], 'n']]",False,0.875
xo mi'μngí,"[[['xo', 'stem'], 'cnj'], [['m', 'psd'], ['i', '3.icp'], [""'μn"", 'stem'], ['gí', '1.obj'], 'v']]","[[['xo', 'stem'], 'cnj'], [['m', 'psd'], ['i', '3.icp'], [""'μn"", 'stem'], ['gí', '1.obj'], 'v']]",True,1.0
komo ndírιché pa misínko yι mä'idá,"[[['komo', 'stem'], 'obl'], [['n', 'psd'], ['dí', '1.icp'], ['rι', 'det'], ['ché', 'stem'], 'v'], [['pa', 'stem'], 'obl'], [['m', 'psd'], ['i', '3.icp'], ['sínko', 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [['mä', '1.pss'], [""'idá"", 'stem'], 'n']]","[[['komo', 'stem'], 'obl'], [['n', 'psd'], ['dí', '1.icp'], ['rι', 'det'], ['ché', 'stem'], 'v'], [['pa', 'stem'], 'obl'], [['m', 'psd'], ['i', '3.icp'], ['sínko', 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [['mä', '1.pss'], [""'idá"", 'stem'], 'n']]",True,1.0
mik'it'á yι mä'idá mi'bμi,"[[['m', 'psd'], ['i', '3.icp'], [""k'it'á"", 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [['mä', '1.pss'], [""'idá"", 'stem'], 'n'], [['m', 'psd'], ['i', '3.icp'], [""'bμi"", 'stem'], 'v']]","[[['m', 'psd'], ['i', '3.icp'], [""k'it'á"", 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [['mä', '1.pss'], [""'idá"", 'stem'], 'n'], [['m', 'psd'], ['i', '3.icp'], [""'bμi"", 'stem'], 'v']]",True,1.0
mik'it'á yι mä'idá mi'bμi,"[[['m', 'psd'], ['i', '3.icp'], [""k'it'á"", 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [['mä', '1.pss'], [""'idá"", 'stem'], 'n'], [['m', 'psd'], ['i', '3.icp'], [""'bμi"", 'stem'], 'v']]","[[['m', 'psd'], ['i', '3.icp'], [""k'it'á"", 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [['mä', '1.pss'], [""'idá"", 'stem'], 'n'], [['m', 'psd'], ['i', '3.icp'], [""'bμi"", 'stem'], 'v']]",True,1.0
xo nugó ndírιché ndrιbéhñA,"[[['xo', 'stem'], 'cnj'], [['nugó', 'stem'], 'cnj'], [['n', 'psd'], ['dí', '1.icp'], ['rι', 'det'], ['ché', 'stem'], 'v'], [['n', 'psd'], ['drι', '1.cnt'], ['béhñA', 'stem'], 'v']]","[[['xo', 'stem'], 'cnj'], [['nugó', 'stem'], 'cnj'], [['n', 'psd'], ['dí', '1.icp'], ['rι', 'det'], ['ché', 'stem'], 'v'], [['n', 'psd'], ['drι', '1.cnt'], ['béhñA', 'stem'], 'v']]",True,1.0
asiske xo binkhák'ú,"[[['asiske', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['bi', '3.cpl'], ['nkhá', 'stem'], [""k'ú"", 'loc'], 'v']]","[[['asiske', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['bi', '3.cpl'], ['nkhá', 'stem'], [""k'ú"", 'loc'], 'v']]",True,1.0
dósuphré,"[[['dó', '1.cpl'], ['suphré', 'stem'], 'v']]","[[['dó', '1.cpl'], ['suphré', 'stem'], 'v']]",True,1.0
bμ ngamánthähtí yμ yι nμhμ mäkhámá xathó mánthähtíbé,"[[['bμ', 'stem'], 'cnj'], [['n', 'psd'], ['ga', '3.pls'], ['má', 'ctrf'], ['nthähtí', 'stem'], 'v'], [['yμ', 'det.pl'], 'dem'], [['yι', 'det.pl'], 'det'], [['nμhμ', 'stem'], 'obl'], [['mä', '1.pss'], ['khámá', 'stem'], 'obl'], [['xa', 'stem'], ['thó', 'ila'], 'obl'], [['má', 'ctrf'], ['nthähtí', 'stem'], ['bé', 'dual.exc'], 'v']]","[[['bμ', 'stem'], 'cnj'], [['n', 'psd'], ['ga', '3.pls'], ['má', 'ctrf'], ['nthähtí', 'stem'], 'v'], [['yμ', 'stem'], 'dem'], [['yι', 'det.pl'], 'det'], [['nμhμ', 'stem'], 'obl'], [['mäkhámá', 'stem'], 'obl'], [['xathó', 'stem'], 'obl'], [['má', 'ctrf'], ['nthähtí', 'stem'], ['bé', 'dual.exc'], 'v']]",False,0.8222222222222222
mbikhá xathó mánthähtíbé mbikháwi bikháthó áregló,"[[['m', 'med'], ['bi', '3.cpl'], ['khá', 'stem'], 'v'], [['xa', 'stem'], ['thó', 'ila'], 'obl'], [['má', 'ctrf'], ['nthähtí', 'stem'], ['bé', 'dual.exc'], 'v'], [['m', 'med'], ['bi', '3.cpl'], ['khá', 'stem'], ['wi', 'prag'], 'v'], [['bi', '3.cpl'], ['khá', 'stem'], ['thó', 'ila'], 'v'], [['áregló', 'stem'], 'obl']]","[[['m', 'med'], ['bi', '3.cpl'], ['khá', 'stem'], 'v'], [['xathó', 'stem'], 'obl'], [['má', 'ctrf'], ['nthähtí', 'stem'], ['bé', 'dual.exc'], 'v'], [['m', 'med'], ['bi', '3.cpl'], ['khá', 'stem'], ['wi', 'prag'], 'v'], [['bi', '3.cpl'], ['khá', 'stem'], ['thó', 'ila'], 'v'], [['áregló', 'stem'], 'obl']]",False,0.9318181818181818
nι rι tá nι rι nμhμ kon k'ι rι tá k'ι rι béhñι aregláthóhí,"[[['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['tá', 'stem'], 'obl'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['nμhμ', 'stem'], 'obl'], [['kon', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['tá', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['béhñι', 'stem'], 'obl'], [['areglá', 'stem'], ['thó', 'ila'], ['hí', 'pl'], 'v']]","[[['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['tá', 'stem'], 'obl'], [['nι', 'stem'], 'dem'], [['rι', 'det'], 'det'], [['nμhμ', 'stem'], 'obl'], [['kon', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['tá', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['béhñι', 'stem'], 'obl'], [['areglá', 'stem'], ['thó', 'ila'], ['hí', 'pl'], 'v']]",True,1.0
dadúxthówi dat'μté ga tsimóle,"[[['da', '3.pot'], ['dúx', 'stem'], ['thó', 'ila'], ['wi', 'prag'], 'v'], [['da', '3.pot'], [""t'μté"", 'stem'], 'v'], [['ga', '3.pls'], 'prt'], [['tsi', 'dim'], ['móle', 'stem'], 'unkwn']]","[[['da', '3.pot'], ['dúx', 'stem'], ['thó', 'ila'], ['wi', 'prag'], 'v'], [['da', '3.pot'], ['t', 'lig'], [""'μté"", 'stem'], 'v'], [['ga', 'stem'], 'prt'], [['tsi', 'dim'], ['móle', 'stem'], 'unkwn']]",False,0.8461538461538461
dadúxyι'wi ko rι chí,"[[['da', '3.pot'], ['dúx', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v'], [['ko', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['chí', 'stem'], 'obl']]","[[['da', '3.pot'], ['dúx', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'v'], [['ko', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['chí', 'stem'], 'obl']]",True,1.0
damá damáaregláthóhí rι ngú k'ι rι béhñι,"[[['da', '3.pot'], ['má', 'stem'], 'v'], [['da', '3.pot'], ['máareglá', 'stem'], ['thó', 'ila'], ['hí', 'pl'], 'v'], [['rι', 'det'], 'det'], [['ngú', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['béhñι', 'stem'], 'obl']]","[[['da', '3.pot'], ['má', 'stem'], 'v'], [['da', '3.pot'], ['má', 'ctrf'], ['areglá', 'stem'], ['thó', 'ila'], ['hí', 'pl'], 'v'], [['rι', 'det'], 'det'], [['ngú', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['béhñι', 'stem'], 'obl']]",False,0.9117647058823529
gehña este komo mikhá yι bεphítéyι'wi dapε k'ι rι nμhμ,"[[['gehña', 'stem'], 'cnj'], [['este', 'stem'], 'obl'], [['komo', 'stem'], 'obl'], [['m', 'psd'], ['i', '3.icp'], ['khá', 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [['bεphíté', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'unkwn'], [['da', '3.pot'], ['pε', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['nμhμ', 'stem'], 'obl']]","[[['gehña', 'stem'], 'cnj'], [['este', 'stem'], 'obl'], [['komo', 'stem'], 'obl'], [['m', 'psd'], ['i', '3.icp'], ['khá', 'stem'], 'v'], [['yι', 'det.pl'], 'det'], [['bεphí', 'stem'], ['té', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], 'unkwn'], [['da', '3.pot'], ['pε', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['nμhμ', 'stem'], 'obl']]",False,0.9777777777777777
dakohní k'ι rι nμhμ dapεphí,"[[['da', '3.pot'], ['kohní', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['nμhμ', 'stem'], 'obl'], [['da', '3.pot'], ['pεphí', 'stem'], 'v']]","[[['da', '3.pot'], ['kohní', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['nμhμ', 'stem'], 'obl'], [['da', '3.pot'], ['pεphí', 'stem'], 'v']]",True,1.0
pe bμ xo dané k'ι rι tá rι nμhμ dazogí,"[[['pe', 'stem'], 'obl'], [['bμ', 'stem'], 'cnj'], [['xo', 'stem'], 'cnj'], [['da', '3.pot'], ['né', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['tá', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['nμhμ', 'stem'], 'obl'], [['da', '3.pot'], ['zo', 'stem'], ['gí', '1.obj'], 'v']]","[[['pe', 'stem'], 'obl'], [['bμ', 'stem'], 'cnj'], [['xo', 'stem'], 'cnj'], [['da', '3.pot'], ['né', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['tá', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['nμhμ', 'stem'], 'obl'], [['da', '3.pot'], ['zogí', 'stem'], 'v']]",False,0.9310344827586207
pe bμ hínι xo hin danéyι' xo dantúthóhóhíyι'wi,"[[['pe', 'stem'], 'obl'], [['bμ', 'stem'], 'cnj'], [['hínι', 'stem'], 'neg'], [['xo', 'stem'], 'cnj'], [['hin', 'stem'], 'neg'], [['da', '3.pot'], ['né', 'stem'], [""yι'"", 'lim'], 'v'], [['xo', 'stem'], 'cnj'], [['da', '3.pot'], ['ntú', 'stem'], ['thó', 'ila'], ['hó', 'int'], ['hí', 'pl'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]","[[['pe', 'stem'], 'obl'], [['bμ', 'stem'], 'cnj'], [['hínι', 'stem'], 'neg'], [['xo', 'stem'], 'cnj'], [['hin', 'stem'], 'neg'], [['da', '3.pot'], ['né', 'stem'], [""yι'"", 'lim'], 'v'], [['xo', 'stem'], 'cnj'], [['da', '3.pot'], ['ntú', 'stem'], ['thó', 'ila'], ['hó', 'int'], ['hí', 'pl'], [""yι'"", 'lim'], ['wi', 'prag'], 'v']]",True,1.0
xo depende k'ι rι béhñιwi,"[[['xo', 'stem'], 'cnj'], [['depende', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['béhñι', 'stem'], ['wi', 'prag'], 'unkwn']]","[[['xo', 'stem'], 'cnj'], [['depende', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['béhñι', 'stem'], ['wi', 'prag'], 'unkwn']]",True,1.0
xo xindané dakohní rιngúyι' xo dakohníyι'wik'ι,"[[['xo', 'stem'], 'cnj'], [['xi', '3.prf'], ['ndané', 'stem'], 'v'], [['da', '3.pot'], ['kohní', 'stem'], 'v'], [['rι', 'det'], ['ngú', 'stem'], [""yι'"", 'lim'], 'n'], [['xo', 'stem'], 'cnj'], [['da', '3.pot'], ['kohní', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], [""k'ι"", 'dem'], 'v']]","[[['xo', 'stem'], 'cnj'], [['xi', 'si'], ['n', 'psd'], ['da', '3.pot'], ['né', 'stem'], 'v'], [['da', '3.pot'], ['kohní', 'stem'], 'v'], [['rι', '3.pss'], ['ngú', 'stem'], [""yι'"", 'lim'], 'n'], [['xo', 'stem'], 'cnj'], [['da', '3.pot'], ['kohní', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], [""k'ι"", 'dem'], 'v']]",False,0.8048780487804879
pewi xo dané dadeñι k'ι rι nμhμ xo damáwi,"[[['pe', 'stem'], ['wi', 'prag'], 'unkwn'], [['xo', 'stem'], 'cnj'], [['da', '3.pot'], ['né', 'stem'], 'v'], [['da', '3.pot'], ['deñι', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['nμhμ', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['da', '3.pot'], ['má', 'stem'], ['wi', 'prag'], 'v']]","[[['pe', 'stem'], ['wi', 'prag'], 'unkwn'], [['xo', 'stem'], 'cnj'], [['da', '3.pot'], ['né', 'stem'], 'v'], [['da', '3.pot'], ['deñι', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['nμhμ', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['da', '3.pot'], ['má', 'stem'], ['wi', 'prag'], 'v']]",True,1.0
xo damá k'ι rι béhñι rι ngú k'ι rι nμhμwi,"[[['xo', 'stem'], 'cnj'], [['da', '3.pot'], ['má', 'ctrf'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['béhñι', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['ngú', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['nμhμ', 'stem'], ['wi', 'prag'], 'unkwn']]","[[['xo', 'stem'], 'cnj'], [['da', '3.pot'], ['má', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['béhñι', 'stem'], 'obl'], [['rι', 'det'], 'det'], [['ngú', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['nμhμ', 'stem'], ['wi', 'prag'], 'unkwn']]",False,0.9375
este nuyι k'ι yι tsμhníyι' xo bintúthóyι'wik'ι,"[[['este', 'stem'], 'obl'], [['nuyι', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['yι', 'det.pl'], 'det'], [['tsμhní', 'stem'], [""yι'"", 'lim'], 'unkwn'], [['xo', 'stem'], 'cnj'], [['bi', '3.cpl'], ['ntú', 'stem'], ['thó', 'ila'], [""yι'"", 'lim'], ['wi', 'prag'], [""k'ι"", 'dem'], 'v']]","[[['este', 'stem'], 'obl'], [['nuyι', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['yι', 'det.pl'], 'det'], [['tsμhní', 'stem'], [""yι'"", 'lim'], 'unkwn'], [['xo', 'stem'], 'cnj'], [['bi', '3.cpl'], ['ntú', 'stem'], ['thó', 'ila'], [""yι'"", 'lim'], ['wi', 'prag'], [""k'ι"", 'dem'], 'v']]",True,1.0
ya hím binéyι'wik'ι,"[[['ya', 'stem'], 'cnj'], [['hí', 'stem'], ['m', 'med'], 'neg'], [['bi', '3.cpl'], ['né', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], [""k'ι"", 'dem'], 'v']]","[[['ya', 'stem'], 'cnj'], [['hím', 'stem'], 'neg'], [['bi', '3.cpl'], ['né', 'stem'], [""yι'"", 'lim'], ['wi', 'prag'], [""k'ι"", 'dem'], 'v']]",False,0.9411764705882353
komo mitsihmi dipεphíté k'ι rι nμhμ nu yι k'ι rι nμhμ xo hím biné bigohyι' xo bimáwi,"[[['komo', 'stem'], 'obl'], [['m', 'psd'], ['i', '3.icp'], ['tsi', 'stem'], ['h', 'lig'], ['m', 'psd'], ['i', '3.icp'], 'v'], [['di', 'stem'], ['pεphíté', 'stem'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['nμhμ', 'stem'], 'obl'], [['nu', 'stem'], 'prt'], [['yι', 'det.pl'], 'det'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['nμhμ', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['hí', 'stem'], ['m', 'med'], 'neg'], [['bi', '3.cpl'], ['né', 'stem'], 'v'], [['bi', '3.cpl'], ['go', 'stem'], ['h', 'lig'], [""yι'"", 'lim'], 'v'], [['xo', 'stem'], 'cnj'], [['bi', '3.cpl'], ['má', 'stem'], ['wi', 'prag'], 'v']]","[[['komo', 'stem'], 'obl'], [['m', 'psd'], ['i', '3.icp'], ['tsihmi', 'stem'], 'v'], [['di', '3.icp.irr'], ['pεphí', 'stem'], ['té', 'que'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['nμhμ', 'stem'], 'obl'], [['nu', 'stem'], 'prt'], [['yι', 'det.pl'], 'det'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['nμhμ', 'stem'], 'obl'], [['xo', 'stem'], 'cnj'], [['hím', 'stem'], 'neg'], [['bi', '3.cpl'], ['né', 'stem'], 'v'], [['bi', '3.cpl'], ['go', 'stem'], ['h', 'lig'], [""yι'"", 'lim'], 'v'], [['xo', 'stem'], 'cnj'], [['bi', '3.cpl'], ['má', 'stem'], ['wi', 'prag'], 'v']]",False,0.8823529411764706
gehña xo dichixiι' k'ι rι nμhμ kon k'ι rι béhñιwi,"[[['gehña', 'stem'], 'cnj'], [['xo', 'stem'], 'cnj'], [['di', '3.icp.irr'], ['chixi', 'stem'], [""ι'"", 'lim'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['nμhμ', 'stem'], 'obl'], [['kon', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['béhñι', 'stem'], ['wi', 'prag'], 'unkwn']]","[[['gehña', 'stem'], 'cnj'], [['xo', 'stem'], 'cnj'], [['di', '3.icp.irr'], ['chixi', 'stem'], [""ι'"", 'lim'], 'v'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['nμhμ', 'stem'], 'obl'], [['kon', 'stem'], 'obl'], [[""k'ι"", 'stem'], 'dem'], [['rι', 'det'], 'det'], [['béhñι', 'stem'], ['wi', 'prag'], 'unkwn']]",True,1.0
